iteration,lasso_loss,ridge_loss,standard_loss
8.720000000000000000e+02,5.658777720121899169e-01,5.672030829659427953e-01,5.670697863408972195e-01
8.730000000000000000e+02,5.658777720121899169e-01,5.671918716291802776e-01,5.670584429121073855e-01
8.740000000000000000e+02,5.658777720121899169e-01,5.671806968289646589e-01,5.670471360462145949e-01
8.750000000000000000e+02,5.658777720121899169e-01,5.671695584268571233e-01,5.670358656048416490e-01
8.760000000000000000e+02,5.658777720121899169e-01,5.671584562849947275e-01,5.670246314501860008e-01
8.770000000000000000e+02,5.658777720121899169e-01,5.671473902660876254e-01,5.670134334450186442e-01
8.780000000000000000e+02,5.658777720121899169e-01,5.671363602334155152e-01,5.670022714526800067e-01
8.790000000000000000e+02,5.658777720121899169e-01,5.671253660508269734e-01,5.669911453370787280e-01
8.800000000000000000e+02,5.658777720121899169e-01,5.671144075827347919e-01,5.669800549626876629e-01
8.810000000000000000e+02,5.658777720121899169e-01,5.671034846941148677e-01,5.669690001945423274e-01
8.820000000000000000e+02,5.658777720121899169e-01,5.670925972505028723e-01,5.669579808982384561e-01
8.830000000000000000e+02,5.658777720121899169e-01,5.670817451179924751e-01,5.669469969399284492e-01
8.840000000000000000e+02,5.658777720121899169e-01,5.670709281632319021e-01,5.669360481863202628e-01
8.850000000000000000e+02,5.658777720121899169e-01,5.670601462534226034e-01,5.669251345046738555e-01
8.860000000000000000e+02,5.658777720121899169e-01,5.670493992563154784e-01,5.669142557627990797e-01
8.870000000000000000e+02,5.658777720121899169e-01,5.670386870402093216e-01,5.669034118290531277e-01
8.880000000000000000e+02,5.658777720121899169e-01,5.670280094739478249e-01,5.668926025723380890e-01
8.890000000000000000e+02,5.658777720121899169e-01,5.670173664269179126e-01,5.668818278620985085e-01
8.900000000000000000e+02,5.658777720121899169e-01,5.670067577690458549e-01,5.668710875683192763e-01
8.910000000000000000e+02,5.658777720121899169e-01,5.669961833707966026e-01,5.668603815615224084e-01
8.920000000000000000e+02,5.658777720121899169e-01,5.669856431031701227e-01,5.668497097127653817e-01
8.930000000000000000e+02,5.658777720121899169e-01,5.669751368376995115e-01,5.668390718936383577e-01
8.940000000000000000e+02,5.658777720121899169e-01,5.669646644464482188e-01,5.668284679762619627e-01
8.950000000000000000e+02,5.658777720121899169e-01,5.669542258020080494e-01,5.668178978332850670e-01
8.960000000000000000e+02,5.658777720121899169e-01,5.669438207774968319e-01,5.668073613378813436e-01
8.970000000000000000e+02,5.658777720121899169e-01,5.669334492465557540e-01,5.667968583637490454e-01
8.980000000000000000e+02,5.658777720121899169e-01,5.669231110833471421e-01,5.667863887851062321e-01
8.990000000000000000e+02,5.658777720121899169e-01,5.669128061625522408e-01,5.667759524766899926e-01
9.000000000000000000e+02,5.658777720121899169e-01,5.669025343593685484e-01,5.667655493137538913e-01
9.010000000000000000e+02,5.658777720121899169e-01,5.668922955495081517e-01,5.667551791720651932e-01
9.020000000000000000e+02,5.658777720121899169e-01,5.668820896091946171e-01,5.667448419279029759e-01
9.030000000000000000e+02,5.658777720121899169e-01,5.668719164151613255e-01,5.667345374580555761e-01
9.040000000000000000e+02,5.658777720121899169e-01,5.668617758446489185e-01,5.667242656398184808e-01
9.050000000000000000e+02,5.658777720121899169e-01,5.668516677754030786e-01,5.667140263509923281e-01
9.060000000000000000e+02,5.658777720121899169e-01,5.668415920856724188e-01,5.667038194698800213e-01
9.070000000000000000e+02,5.658777720121899169e-01,5.668315486542060411e-01,5.666936448752846189e-01
9.080000000000000000e+02,5.658777720121899169e-01,5.668215373602509821e-01,5.666835024465077808e-01
9.090000000000000000e+02,5.658777720121899169e-01,5.668115580835508815e-01,5.666733920633466592e-01
9.100000000000000000e+02,5.658777720121899169e-01,5.668016107043433172e-01,5.666633136060925668e-01
9.110000000000000000e+02,5.658777720121899169e-01,5.667916951033569184e-01,5.666532669555274238e-01
9.120000000000000000e+02,5.658777720121899169e-01,5.667818111618104782e-01,5.666432519929233136e-01
9.130000000000000000e+02,5.658777720121899169e-01,5.667719587614096222e-01,5.666332686000390417e-01
9.140000000000000000e+02,5.658777720121899169e-01,5.667621377843451436e-01,5.666233166591182480e-01
9.150000000000000000e+02,5.658777720121899169e-01,5.667523481132912266e-01,5.666133960528875191e-01
9.160000000000000000e+02,5.658777720121899169e-01,5.667425896314025602e-01,5.666035066645541685e-01
9.170000000000000000e+02,5.658777720121899169e-01,5.667328622223125612e-01,5.665936483778036825e-01
9.180000000000000000e+02,5.658777720121899169e-01,5.667231657701310432e-01,5.665838210767979444e-01
9.190000000000000000e+02,5.658777720121899169e-01,5.667135001594426624e-01,5.665740246461735685e-01
9.200000000000000000e+02,5.658777720121899169e-01,5.667038652753038086e-01,5.665642589710384591e-01
9.210000000000000000e+02,5.658777720121899169e-01,5.666942610032418282e-01,5.665545239369712549e-01
9.220000000000000000e+02,5.658777720121899169e-01,5.666846872292516935e-01,5.665448194300184426e-01
9.230000000000000000e+02,5.658777720121899169e-01,5.666751438397944485e-01,5.665351453366921364e-01
9.240000000000000000e+02,5.658777720121899169e-01,5.666656307217955435e-01,5.665255015439681907e-01
9.250000000000000000e+02,5.658777720121899169e-01,5.666561477626418375e-01,5.665158879392845348e-01
9.260000000000000000e+02,5.658777720121899169e-01,5.666466948501805989e-01,5.665063044105386192e-01
9.270000000000000000e+02,5.658777720121899169e-01,5.666372718727165081e-01,5.664967508460855283e-01
9.280000000000000000e+02,5.658777720121899169e-01,5.666278787190103250e-01,5.664872271347358712e-01
9.290000000000000000e+02,5.658777720121899169e-01,5.666185152782764467e-01,5.664777331657542270e-01
9.300000000000000000e+02,5.658777720121899169e-01,5.666091814401813531e-01,5.664682688288565915e-01
9.310000000000000000e+02,5.658777720121899169e-01,5.665998770948411645e-01,5.664588340142081568e-01
9.320000000000000000e+02,5.658777720121899169e-01,5.665906021328194209e-01,5.664494286124225342e-01
9.330000000000000000e+02,5.658777720121899169e-01,5.665813564451263051e-01,5.664400525145582010e-01
9.340000000000000000e+02,5.658777720121899169e-01,5.665721399232150901e-01,5.664307056121178352e-01
9.350000000000000000e+02,5.658777720121899169e-01,5.665629524589813615e-01,5.664213877970455391e-01
9.360000000000000000e+02,5.658777720121899169e-01,5.665537939447605753e-01,5.664120989617255075e-01
9.370000000000000000e+02,5.658777720121899169e-01,5.665446642733260596e-01,5.664028389989791412e-01
9.380000000000000000e+02,5.658777720121899169e-01,5.665355633378875710e-01,5.663936078020640474e-01
9.390000000000000000e+02,5.658777720121899169e-01,5.665264910320885194e-01,5.663844052646721527e-01
9.400000000000000000e+02,5.658777720121899169e-01,5.665174472500047465e-01,5.663752312809267053e-01
9.410000000000000000e+02,5.658777720121899169e-01,5.665084318861425272e-01,5.663660857453818309e-01
9.420000000000000000e+02,5.658777720121899169e-01,5.664994448354364609e-01,5.663569685530190911e-01
9.430000000000000000e+02,5.658777720121899169e-01,5.664904859932478054e-01,5.663478795992472614e-01
9.440000000000000000e+02,5.658777720121899169e-01,5.664815552553622569e-01,5.663388187798988893e-01
9.450000000000000000e+02,5.658777720121899169e-01,5.664726525179885064e-01,5.663297859912295174e-01
9.460000000000000000e+02,5.658777720121899169e-01,5.664637776777560196e-01,5.663207811299151295e-01
9.470000000000000000e+02,5.658777720121899169e-01,5.664549306317132604e-01,5.663118040930511521e-01
9.480000000000000000e+02,5.658777720121899169e-01,5.664461112773264695e-01,5.663028547781493449e-01
9.490000000000000000e+02,5.658777720121899169e-01,5.664373195124766669e-01,5.662939330831370244e-01
9.500000000000000000e+02,5.658777720121899169e-01,5.664285552354586528e-01,5.662850389063552869e-01
9.510000000000000000e+02,5.658777720121899169e-01,5.664198183449790092e-01,5.662761721465561227e-01
9.520000000000000000e+02,5.658777720121899169e-01,5.664111087401545452e-01,5.662673327029016379e-01
9.530000000000000000e+02,5.658777720121899169e-01,5.664024263205096332e-01,5.662585204749619461e-01
9.540000000000000000e+02,5.658777720121899169e-01,5.663937709859755421e-01,5.662497353627130581e-01
9.550000000000000000e+02,5.658777720121899169e-01,5.663851426368876618e-01,5.662409772665358831e-01
9.560000000000000000e+02,5.658777720121899169e-01,5.663765411739845046e-01,5.662322460872134533e-01
9.570000000000000000e+02,5.658777720121899169e-01,5.663679664984057061e-01,5.662235417259299242e-01
9.580000000000000000e+02,5.658777720121899169e-01,5.663594185116900270e-01,5.662148640842684655e-01
9.590000000000000000e+02,5.658777720121899169e-01,5.663508971157734662e-01,5.662062130642094848e-01
9.600000000000000000e+02,5.658777720121899169e-01,5.663424022129883717e-01,5.661975885681292953e-01
9.610000000000000000e+02,5.658777720121899169e-01,5.663339337060607770e-01,5.661889904987980060e-01
9.620000000000000000e+02,5.658777720121899169e-01,5.663254914981091792e-01,5.661804187593776350e-01
9.630000000000000000e+02,5.658777720121899169e-01,5.663170754926426520e-01,5.661718732534209986e-01
9.640000000000000000e+02,5.658777720121899169e-01,5.663086855935591801e-01,5.661633538848692693e-01
9.650000000000000000e+02,5.658777720121899169e-01,5.663003217051442162e-01,5.661548605580510873e-01
9.660000000000000000e+02,5.658777720121899169e-01,5.662919837320680161e-01,5.661463931776798963e-01
9.670000000000000000e+02,5.658777720121899169e-01,5.662836715793855280e-01,5.661379516488533881e-01
9.680000000000000000e+02,5.658777720121899169e-01,5.662753851525335058e-01,5.661295358770506159e-01
9.690000000000000000e+02,5.658777720121899169e-01,5.662671243573290658e-01,5.661211457681317727e-01
9.700000000000000000e+02,5.658777720121899169e-01,5.662588890999681324e-01,5.661127812283348604e-01
9.710000000000000000e+02,5.658777720121899169e-01,5.662506792870241057e-01,5.661044421642754676e-01
9.720000000000000000e+02,5.658777720121899169e-01,5.662424948254457524e-01,5.660961284829442164e-01
9.730000000000000000e+02,5.658777720121899169e-01,5.662343356225558733e-01,5.660878400917056519e-01
9.740000000000000000e+02,5.658777720121899169e-01,5.662262015860493047e-01,5.660795768982963549e-01
9.750000000000000000e+02,5.658777720121899169e-01,5.662180926239916978e-01,5.660713388108232769e-01
9.760000000000000000e+02,5.658777720121899169e-01,5.662100086448175196e-01,5.660631257377622960e-01
9.770000000000000000e+02,5.658777720121899169e-01,5.662019495573290540e-01,5.660549375879568856e-01
9.780000000000000000e+02,5.658777720121899169e-01,5.661939152706940703e-01,5.660467742706155603e-01
9.790000000000000000e+02,5.658777720121899169e-01,5.661859056944448243e-01,5.660386356953114317e-01
9.800000000000000000e+02,5.658777720121899169e-01,5.661779207384762813e-01,5.660305217719798776e-01
9.810000000000000000e+02,5.658777720121899169e-01,5.661699603130441183e-01,5.660224324109172089e-01
9.820000000000000000e+02,5.658777720121899169e-01,5.661620243287636134e-01,5.660143675227790050e-01
9.830000000000000000e+02,5.658777720121899169e-01,5.661541126966084247e-01,5.660063270185787809e-01
9.840000000000000000e+02,5.658777720121899169e-01,5.661462253279081480e-01,5.659983108096862114e-01
9.850000000000000000e+02,5.658777720121899169e-01,5.661383621343475392e-01,5.659903188078256875e-01
9.860000000000000000e+02,5.658777720121899169e-01,5.661305230279644052e-01,5.659823509250747620e-01
9.870000000000000000e+02,5.658777720121899169e-01,5.661227079211484936e-01,5.659744070738623734e-01
9.880000000000000000e+02,5.658777720121899169e-01,5.661149167266398274e-01,5.659664871669679576e-01
9.890000000000000000e+02,5.658777720121899169e-01,5.661071493575271507e-01,5.659585911175192274e-01
9.900000000000000000e+02,5.658777720121899169e-01,5.660994057272463742e-01,5.659507188389912846e-01
9.910000000000000000e+02,5.658777720121899169e-01,5.660916857495791321e-01,5.659428702452041771e-01
9.920000000000000000e+02,5.658777720121899169e-01,5.660839893386512278e-01,5.659350452503225659e-01
9.930000000000000000e+02,5.658777720121899169e-01,5.660763164089316346e-01,5.659272437688535051e-01
9.940000000000000000e+02,5.658777720121899169e-01,5.660686668752300532e-01,5.659194657156452202e-01
9.950000000000000000e+02,5.658777720121899169e-01,5.660610406526962457e-01,5.659117110058855538e-01
9.960000000000000000e+02,5.658777720121899169e-01,5.660534376568180370e-01,5.659039795551003005e-01
9.970000000000000000e+02,5.658777720121899169e-01,5.660458578034206489e-01,5.658962712791520966e-01
9.980000000000000000e+02,5.658777720121899169e-01,5.660383010086640354e-01,5.658885860942390877e-01
9.990000000000000000e+02,5.658777720121899169e-01,5.660307671890424386e-01,5.658809239168924865e-01
1.000000000000000000e+03,5.658777720121899169e-01,5.660232562613827234e-01,5.658732846639766834e-01
1.001000000000000000e+03,5.658777720121899169e-01,5.660157681428426013e-01,5.658656682526863602e-01
